Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location,Numero_ori,Logradouro_ori,index1,Index_Bala
2687,"CEMITERIO MUNICIPAL ALVARO QUINTERO VIEIRA  S/N,",774.0,BARUERI,,,"CEMITERIO MUNICIPAL ALVARO QUINTERO VIEIRA  S/N,, 774, BARUERI","[-23.5150016802915, -46.8784771802915]",774,"CEMITERIO MUNICIPAL ALVARO QUINTERO VIEIRA  S/N,",357221,"357221CEMITERIO MUNICIPAL ALVARO QUINTERO VIEIRA  S/N,774BARUERI"
2688,RUA PASQUALE GALUPI,0.0,SAO PAULO,,,"RUA PASQUALE GALUPI, 0, SAO PAULO","[-23.6097284802915, -46.72678498029149]",nan,RUA PASQUALE GALUPI,357540,357540RUA PASQUALE GALUPInanSAO PAULO
2689,AVENIDA JACUPESSEGO,100.0,SAO PAULO,,,"AVENIDA JACUPESSEGO, 100, SAO PAULO","[-23.5507665802915, -46.48816378029149]",100,AVENIDA JACUPESSEGO,357544,357544AVENIDA JACUPESSEGO100SAO PAULO
2690,AVENIDA SANTO AMARO,5241.0,SAO PAULO,,,"AVENIDA SANTO AMARO, 5241, SAO PAULO","[-23.6299645802915, -46.6901356802915]",5241,AVENIDA SANTO AMARO,357757,357757AVENIDA SANTO AMARO5241SAO PAULO
2691,AVENIDA ITALO ADAMI,1.0,ITAQUAQUECETUBA,,,"AVENIDA ITALO ADAMI, 1, ITAQUAQUECETUBA","[-23.4822936802915, -46.3541592802915]",1,AVENIDA ITALO ADAMI,358029,358029AVENIDA ITALO ADAMI1ITAQUAQUECETUBA
2692,RUA GALIA,477.0,CARAPICUIBA,,,"RUA GALIA, 477, CARAPICUIBA","[-23.5321585802915, -46.85253268029149]",477,RUA GALIA,358155,358155RUA GALIA477CARAPICUIBA
2693,AVENIDA ERMANO MARCHETTI,1558.0,SAO PAULO,,,"AVENIDA ERMANO MARCHETTI, 1558, SAO PAULO","[-23.5127670802915, -46.7067013802915]",1558,AVENIDA ERMANO MARCHETTI,358163,358163AVENIDA ERMANO MARCHETTI1558SAO PAULO
2694,AVENIDA DOS BANDEIRANTES,10.0,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES, 10, SAO PAULO","[-23.6178576802915, -46.6656048802915]",10,AVENIDA DOS BANDEIRANTES,358240,358240AVENIDA DOS BANDEIRANTES10SAO PAULO
2695,RUA MIRANDINHA,100.0,SAO PAULO,,,"RUA MIRANDINHA, 100, SAO PAULO","[-23.52476128029151, -46.5382169802915]",100,RUA MIRANDINHA,358756,358756RUA MIRANDINHA100SAO PAULO
2696,RUA JOAQUIM GUIMARAES,62.0,SAO BERNARDO DO CAMPO,,,"RUA JOAQUIM GUIMARAES, 62, SAO BERNARDO DO CAMPO","[-23.7284150802915, -46.53590078029149]",62,RUA JOAQUIM GUIMARAES,358781,358781RUA JOAQUIM GUIMARAES62SAO BERNARDO DO CAMPO
2697,PONTE ENGENHEIRO ROBERTO ROSSI ZUCCOLO  PONTE ENG,0.0,SAO PAULO,,,"PONTE ENGENHEIRO ROBERTO ROSSI ZUCCOLO  PONTE ENG, 0, SAO PAULO","[-23.5880351802915, -46.6927855802915]",nan,PONTE ENGENHEIRO ROBERTO ROSSI ZUCCOLO  PONTE ENG,359422,359422PONTE ENGENHEIRO ROBERTO ROSSI ZUCCOLO  PONTE ENGnanSAO PAULO
2698,RUA DOS TEXTEIS,2705.0,SAO PAULO,,,"RUA DOS TEXTEIS, 2705, SAO PAULO","[-23.5948198802915, -46.3972108802915]",2705,RUA DOS TEXTEIS,359773,359773RUA DOS TEXTEIS2705SAO PAULO
2699,RUA SAO CAMILO,2400.0,COTIA,,,"RUA SAO CAMILO, 2400, COTIA","[-23.5784971802915, -46.8467574802915]",2400,RUA SAO CAMILO,359834,359834RUA SAO CAMILO2400COTIA
2700,RUA JOSE BENEDITO BONELI,100.0,SAO PAULO,,,"RUA JOSE BENEDITO BONELI, 100, SAO PAULO","[-23.5262213302915, -46.68200299999999]",100,RUA JOSE BENEDITO BONELI,360079,360079RUA JOSE BENEDITO BONELI100SAO PAULO
2701,Rodovia Régis Bittencourt,10.0,TABOAO DA SERRA,,,"Rodovia Régis Bittencourt, 10, TABOAO DA SERRA","[-23.6572079802915, -46.85138138029149]",10,SP 230,360448,360448SP 23010TABOAO DA SERRA
2702,"TERMINAL CAMPO LIMPO  ESTR DO CAMPO LIMPO, 3401",3.0,SAO PAULO,,,"TERMINAL CAMPO LIMPO  ESTR DO CAMPO LIMPO, 3401, 3, SAO PAULO","[-23.6324514802915, -46.7742446802915]",3,"TERMINAL CAMPO LIMPO  ESTR DO CAMPO LIMPO, 3401",360477,"360477TERMINAL CAMPO LIMPO  ESTR DO CAMPO LIMPO, 34013SAO PAULO"
2703,AVENIDA VINTE E TRES DE MAIO,1.0,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]",1,AVENIDA VINTE E TRES DE MAIO,360485,360485AVENIDA VINTE E TRES DE MAIO1SAO PAULO
2704,AVENIDA SENADOR TEOTONIO VILELA,656.0,SAO PAULO,,,"AVENIDA SENADOR TEOTONIO VILELA, 656, SAO PAULO","[-23.7084629802915, -46.70173088029149]",656,AVENIDA SENADOR TEOTONIO VILELA,360492,360492AVENIDA SENADOR TEOTONIO VILELA656SAO PAULO
2705,AVENIDA JOAO XXIII,1957.0,SAO PAULO,,,"AVENIDA JOAO XXIII, 1957, SAO PAULO","[-23.5672441802915, -46.5273123802915]",1957,AVENIDA JOAO XXIII,360503,360503AVENIDA JOAO XXIII1957SAO PAULO
2706,AVENIDA ANTONIO CANDIDO MACHADO,100.0,CAJAMAR,,,"AVENIDA ANTONIO CANDIDO MACHADO, 100, CAJAMAR","[-23.3392769802915, -46.8412042802915]",100,AVENIDA ANTONIO CANDIDO MACHADO,361226,361226AVENIDA ANTONIO CANDIDO MACHADO100CAJAMAR
2707,ACESSO CUPECE,5866.0,SAO PAULO,,,"ACESSO CUPECE, 5866, SAO PAULO","[-23.6846614802915, -46.6365032802915]",5866,ACESSO CUPECE,361350,361350ACESSO CUPECE5866SAO PAULO
2708,AVENIDA DO TABOAO,100.0,SAO BERNARDO DO CAMPO,,,"AVENIDA DO TABOAO, 100, SAO BERNARDO DO CAMPO","[-23.6493639802915, -46.58183948029149]",100,AVENIDA DO TABOAO,361522,361522AVENIDA DO TABOAO100SAO BERNARDO DO CAMPO
2709,PARQUE RAPOSO TAVARES,11.0,SAO PAULO,,,"PARQUE RAPOSO TAVARES, 11, SAO PAULO","[-23.5896998802915, -46.7575755802915]",11,PARQUE RAPOSO TAVARES,361900,361900PARQUE RAPOSO TAVARES11SAO PAULO
2710,RUA DOZE DE JUNHO,240.0,GUARULHOS,,,"RUA DOZE DE JUNHO, 240, GUARULHOS","[-23.4131664802915, -46.40497278029149]",240,RUA DOZE DE JUNHO,362722,362722RUA DOZE DE JUNHO240GUARULHOS
2711,"JOSE BONIFACIO  AVENIDA NAGIB FARAH MALUF, 1500",1000.0,SAO PAULO,,,"JOSE BONIFACIO  AVENIDA NAGIB FARAH MALUF, 1500, 1000, SAO PAULO","[-23.5404472802915, -46.4327207802915]",1000,"JOSE BONIFACIO  AVENIDA NAGIB FARAH MALUF, 1500",362792,"362792JOSE BONIFACIO  AVENIDA NAGIB FARAH MALUF, 15001000SAO PAULO"
2712,RUA ESTADOS UNIDOS,340.0,DIADEMA,,,"RUA ESTADOS UNIDOS, 340, DIADEMA","[-23.6833019802915, -46.61571218029151]",340,RUA ESTADOS UNIDOS,363145,363145RUA ESTADOS UNIDOS340DIADEMA
2713,ESTRADA MONT SERRAT,100.0,CAJAMAR,,,"ESTRADA MONT SERRAT, 100, CAJAMAR","[-23.3223806, -46.93892839999999]",100,ESTRADA MONT SERRAT,363209,363209ESTRADA MONT SERRAT100CAJAMAR
2714,AVENIDA SENADOR TEOTONIO VILELA,10.0,SAO PAULO,,,"AVENIDA SENADOR TEOTONIO VILELA, 10, SAO PAULO","[-23.7162657802915, -46.6998608802915]",10,AVENIDA SENADOR TEOTONIO VILELA,363232,363232AVENIDA SENADOR TEOTONIO VILELA10SAO PAULO
2715,AVENIDA ROBERT KENNEDY,1000.0,SAO PAULO,,,"AVENIDA ROBERT KENNEDY, 1000, SAO PAULO","[-23.7005243302915, -46.5792476302915]",1000,AVENIDA ROBERT KENNEDY,363314,363314AVENIDA ROBERT KENNEDY1000SAO PAULO
2716,AVENIDA PROFESSOR ABRAAO DE MORAIS,100.0,SAO PAULO,,,"AVENIDA PROFESSOR ABRAAO DE MORAIS, 100, SAO PAULO","[-23.6091578802915, -46.6283883802915]",100,AVENIDA PROFESSOR ABRAAO DE MORAIS,363462,363462AVENIDA PROFESSOR ABRAAO DE MORAIS100SAO PAULO
2717,VIADUTO MINISTRO ALIOMAR BALEEIRO,10.0,SAO PAULO,,,"VIADUTO MINISTRO ALIOMAR BALEEIRO, 10, SAO PAULO","[-23.6306304802915, -46.6324127802915]",10,VIADUTO MINISTRO ALIOMAR BALEEIRO,363510,363510VIADUTO MINISTRO ALIOMAR BALEEIRO10SAO PAULO
2718,RUA DAS AMEIXEIRAS,100.0,SAO PAULO,,,"RUA DAS AMEIXEIRAS, 100, SAO PAULO","[-23.6559006802915, -46.6675619802915]",100,RUA DAS AMEIXEIRAS,363666,363666RUA DAS AMEIXEIRAS100SAO PAULO
2719,ACESSO  MARIO COVAS,10.0,SAO PAULO,,,"ACESSO  MARIO COVAS, 10, SAO PAULO","[-23.8078745, -46.82604560000001]",10,ACESSO  MARIO COVAS,363721,363721ACESSO  MARIO COVAS10SAO PAULO
2720,"VIADUTO WASHINGTON LUIS  VIADUTO WASHINGTON LUIS,",10.0,SAO PAULO,,,"VIADUTO WASHINGTON LUIS  VIADUTO WASHINGTON LUIS,, 10, SAO PAULO","[-23.645837, -46.67429728029149]",10,"VIADUTO WASHINGTON LUIS  VIADUTO WASHINGTON LUIS,",363737,"363737VIADUTO WASHINGTON LUIS  VIADUTO WASHINGTON LUIS,10SAO PAULO"
2721,RUA ENGENHEIRO OSCAR AMERICANO,100.0,SAO PAULO,,,"RUA ENGENHEIRO OSCAR AMERICANO, 100, SAO PAULO","[-23.5879735802915, -46.70023778029151]",100,RUA ENGENHEIRO OSCAR AMERICANO,363848,363848RUA ENGENHEIRO OSCAR AMERICANO100SAO PAULO
2722,HOSPITAL GERAL DO GRAJAU  RUA FRANCISCO OCTAVIO P,1.0,SAO PAULO,,,"HOSPITAL GERAL DO GRAJAU  RUA FRANCISCO OCTAVIO P, 1, SAO PAULO","[-23.7307991802915, -46.6920118802915]",1,HOSPITAL GERAL DO GRAJAU  RUA FRANCISCO OCTAVIO P,363941,363941HOSPITAL GERAL DO GRAJAU  RUA FRANCISCO OCTAVIO P1SAO PAULO
2723,RUA PROFESSORA HELOISA CARNEIRO,446.0,SAO PAULO,,,"RUA PROFESSORA HELOISA CARNEIRO, 446, SAO PAULO","[-23.6364008802915, -46.66613358029149]",446,RUA PROFESSORA HELOISA CARNEIRO,364156,364156RUA PROFESSORA HELOISA CARNEIRO446SAO PAULO
2724,AVENIDA PAULISTA,0.0,SAO PAULO,,,"AVENIDA PAULISTA, 0, SAO PAULO","[-23.5718715802915, -46.6469669802915]",nan,AVENIDA PAULISTA,364186,364186AVENIDA PAULISTAnanSAO PAULO
2725,ACESSO AVENIDA VINTE E TRES DE MAIO,100.0,SAO PAULO,,,"ACESSO AVENIDA VINTE E TRES DE MAIO, 100, SAO PAULO","[-23.5684031802915, -46.6422459802915]",100,ACESSO AVENIDA VINTE E TRES DE MAIO,364230,364230ACESSO AVENIDA VINTE E TRES DE MAIO100SAO PAULO
2726,AVENIDA MARGINAL DO RIBEIRAO,2650.0,CARAPICUIBA,,,"AVENIDA MARGINAL DO RIBEIRAO, 2650, CARAPICUIBA","[-23.5648757802915, -46.8290350802915]",2650,AVENIDA MARGINAL DO RIBEIRAO,364259,364259AVENIDA MARGINAL DO RIBEIRAO2650CARAPICUIBA
2727,ESTRADA DO M'BOI MIRIM,753.0,SAO PAULO,,,"ESTRADA DO M'BOI MIRIM, 753, SAO PAULO","[-23.6726443802915, -46.7415200802915]",753,ESTRADA DO M'BOI MIRIM,364266,364266ESTRADA DO M'BOI MIRIM753SAO PAULO
2728,RUA AIDA,100.0,SAO PAULO,,,"RUA AIDA, 100, SAO PAULO","[-23.5998162802915, -46.59676838029149]",100,RUA AIDA,364316,364316RUA AIDA100SAO PAULO
2729,RUA ALAGOAS,0.0,SAO PAULO,,,"RUA ALAGOAS, 0, SAO PAULO","[-23.54529668029151, -46.6644435802915]",nan,RUA ALAGOAS,364423,364423RUA ALAGOASnanSAO PAULO
2730,VIADUTO DO CHA,1.0,SAO PAULO,,,"VIADUTO DO CHA, 1, SAO PAULO","[-23.5485420802915, -46.6384121802915]",1,VIADUTO DO CHA,364744,364744VIADUTO DO CHA1SAO PAULO
2731,AVENIDA REBOUCAS,0.0,SAO PAULO,,,"AVENIDA REBOUCAS, 0, SAO PAULO","[-23.5588986802915, -46.6692950802915]",nan,AVENIDA REBOUCAS,364776,364776AVENIDA REBOUCASnanSAO PAULO
2732,AVENIDA SALIM FARAH MALUF,100.0,SAO PAULO,,,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]",100,AVENIDA SALIM FARAH MALUF,364846,364846AVENIDA SALIM FARAH MALUF100SAO PAULO
2733,PARQUE RAPOSO TAVARES,21.0,SAO PAULO,,,"PARQUE RAPOSO TAVARES, 21, SAO PAULO","[-23.5897583802915, -46.75740088029149]",21,PARQUE RAPOSO TAVARES,364985,364985PARQUE RAPOSO TAVARES21SAO PAULO
2734,AVENIDA MARGINAL,100.0,OSASCO,,,"AVENIDA MARGINAL, 100, OSASCO","[-23.5104967802915, -46.7819225802915]",100,AVENIDA MARGINAL,365058,365058AVENIDA MARGINAL100OSASCO
2735,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,4477.0,SAO PAULO,,,"AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 4477, SAO PAULO","[-23.5849544802915, -46.5520995802915]",4477,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,365144,365144AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO4477SAO PAULO
2736,"PRACA DR JOAO MENDES  PRACA DR JOAO MENDES, SAO",0.0,SAO PAULO,,,"PRACA DR JOAO MENDES  PRACA DR JOAO MENDES, SAO, 0, SAO PAULO","[-23.5534120802915, -46.6361302802915]",nan,"PRACA DR JOAO MENDES  PRACA DR JOAO MENDES, SAO",365712,"365712PRACA DR JOAO MENDES  PRACA DR JOAO MENDES, SAOnanSAO PAULO"
2737,Rodovia Fernão Dias,146.0,SAO PAULO,,,"Rodovia Fernão Dias, 146, SAO PAULO","[-23.4999582802915, -46.5609107802915]",146,BR 381,365964,365964BR 381146SAO PAULO
2738,AVENIDA PROFESSOR ABRAAO DE MORAIS,100.0,SAO PAULO,,,"AVENIDA PROFESSOR ABRAAO DE MORAIS, 100, SAO PAULO","[-23.6091578802915, -46.6283883802915]",100,AVENIDA PROFESSOR ABRAAO DE MORAIS,366031,366031AVENIDA PROFESSOR ABRAAO DE MORAIS100SAO PAULO
2739,RUA LEME DA SILVA,48.0,SAO PAULO,,,"RUA LEME DA SILVA, 48, SAO PAULO","[-23.5600636802915, -46.5922919802915]",48,RUA LEME DA SILVA,366053,366053RUA LEME DA SILVA48SAO PAULO
2740,RUA JURUBATUBA,1709.0,SAO BERNARDO DO CAMPO,,,"RUA JURUBATUBA, 1709, SAO BERNARDO DO CAMPO","[-23.7138491802915, -46.55410698029151]",1709,RUA JURUBATUBA,366155,366155RUA JURUBATUBA1709SAO BERNARDO DO CAMPO
2741,ACESSO 15 DE NOVEMBRO,173.0,FERRAZ DE VASCONCELOS,,,"ACESSO 15 DE NOVEMBRO, 173, FERRAZ DE VASCONCELOS","[-23.5427222802915, -46.3674666802915]",173,ACESSO 15 DE NOVEMBRO,366186,366186ACESSO 15 DE NOVEMBRO173FERRAZ DE VASCONCELOS
2742,Rodovia Hélio Smidt,2.0,GUARULHOS,,,"Rodovia Hélio Smidt, 2, GUARULHOS","[-23.4627889802915, -46.4920701802915]",2,SP 019,366552,366552SP 0192GUARULHOS
2743,AVENIDA MARGINAL,100.0,CARAPICUIBA,,,"AVENIDA MARGINAL, 100, CARAPICUIBA","[-23.5235416802915, -46.8559523802915]",100,AVENIDA MARGINAL,366605,366605AVENIDA MARGINAL100CARAPICUIBA
2744,ESTRADA MORRO GRANDE,1894.0,COTIA,,,"ESTRADA MORRO GRANDE, 1894, COTIA","[-23.6219980802915, -46.9499432802915]",1894,ESTRADA MORRO GRANDE,366718,366718ESTRADA MORRO GRANDE1894COTIA
2745,ACESSO  MARIO COVAS,1.0,SAO PAULO,,,"ACESSO  MARIO COVAS, 1, SAO PAULO","[-23.5064044802915, -46.36850278029149]",1,ACESSO  MARIO COVAS,367226,367226ACESSO  MARIO COVAS1SAO PAULO
2746,AVENIDA PROFESSOR PAPINI,221.0,SAO PAULO,,,"AVENIDA PROFESSOR PAPINI, 221, SAO PAULO","[-23.7149174802915, -46.7070889802915]",221,AVENIDA PROFESSOR PAPINI,367510,367510AVENIDA PROFESSOR PAPINI221SAO PAULO
2747,PRACA NOVE DE JULHO,87.0,GUARAREMA,,,"PRACA NOVE DE JULHO, 87, GUARAREMA","[-23.4141381802915, -46.0369276802915]",87,PRACA NOVE DE JULHO,367515,367515PRACA NOVE DE JULHO87GUARAREMA
2748,AVENIDA CASA GRANDE,2571.0,DIADEMA,,,"AVENIDA CASA GRANDE, 2571, DIADEMA","[-23.6935987302915, -46.5856885802915]",2571,AVENIDA CASA GRANDE,367529,367529AVENIDA CASA GRANDE2571DIADEMA
2749,PARQUE RAPOSO TAVARES,29.0,SAO PAULO,,,"PARQUE RAPOSO TAVARES, 29, SAO PAULO","[-23.5898057802915, -46.7572060802915]",29,PARQUE RAPOSO TAVARES,367635,367635PARQUE RAPOSO TAVARES29SAO PAULO
2750,PARQUE RAPOSO TAVARES,1617.0,SAO PAULO,,,"PARQUE RAPOSO TAVARES, 1617, SAO PAULO","[-23.5901984802915, -46.75720843029149]",1617,PARQUE RAPOSO TAVARES,367670,367670PARQUE RAPOSO TAVARES1617SAO PAULO
2751,RUA ZACARIAS DE GOES,628.0,SAO PAULO,,,"RUA ZACARIAS DE GOES, 628, SAO PAULO","[-23.6288469802915, -46.67612888029149]",628,RUA ZACARIAS DE GOES,367696,367696RUA ZACARIAS DE GOES628SAO PAULO
2752,VIADUTO SAO CARLOS,100.0,SAO PAULO,,,"VIADUTO SAO CARLOS, 100, SAO PAULO","[-23.5681163802915, -46.6042162802915]",100,VIADUTO SAO CARLOS,367867,367867VIADUTO SAO CARLOS100SAO PAULO
2753,AVENIDA CORIFEU DE AZEVEDO MARQUES,3200.0,SAO PAULO,,,"AVENIDA CORIFEU DE AZEVEDO MARQUES, 3200, SAO PAULO","[-23.5699685802915, -46.7431107802915]",3200,AVENIDA CORIFEU DE AZEVEDO MARQUES,368140,368140AVENIDA CORIFEU DE AZEVEDO MARQUES3200SAO PAULO
2754,Rodovia dos Imigrantes,19.0,DIADEMA,,,"Rodovia dos Imigrantes, 19, DIADEMA","[-23.73967128029151, -46.60276058029151]",19,IMIGRANTES,368414,368414IMIGRANTES19DIADEMA
2755,ACESSO PARA RUA ENGENHEIRO LEON PSANGUEVICHI,100.0,COTIA,,,"ACESSO PARA RUA ENGENHEIRO LEON PSANGUEVICHI, 100, COTIA","[-23.6060172802915, -46.9269145802915]",100,ACESSO PARA RUA ENGENHEIRO LEON PSANGUEVICHI,368459,368459ACESSO PARA RUA ENGENHEIRO LEON PSANGUEVICHI100COTIA
2756,RUA FUNCHAL,651.0,SAO PAULO,,,"RUA FUNCHAL, 651, SAO PAULO","[-23.5976616302915, -46.6918089802915]",651,RUA FUNCHAL,368511,368511RUA FUNCHAL651SAO PAULO
2757,AVENIDA JOAO DE ANDRADE,1800.0,OSASCO,,,"AVENIDA JOAO DE ANDRADE, 1800, OSASCO","[-23.5632038802915, -46.80036318029151]",1800,AVENIDA JOAO DE ANDRADE,368517,368517AVENIDA JOAO DE ANDRADE1800OSASCO
2758,ESTRADA DOS ALVARENGAS,6015.0,SAO BERNARDO DO CAMPO,,,"ESTRADA DOS ALVARENGAS, 6015, SAO BERNARDO DO CAMPO","[-23.7419932802915, -46.5992908802915]",6015,ESTRADA DOS ALVARENGAS,368620,368620ESTRADA DOS ALVARENGAS6015SAO BERNARDO DO CAMPO
2759,ESTRADA DO PEDROSO,1306.0,SANTO ANDRE,,,"ESTRADA DO PEDROSO, 1306, SANTO ANDRE","[-23.7102733802915, -46.5035599802915]",1306,ESTRADA DO PEDROSO,368827,368827ESTRADA DO PEDROSO1306SANTO ANDRE
2760,"METRO CAPAO REDONDO  AVENIDA CARLOS CALDEIRA FILHO, 4",100.0,SAO PAULO,,,"METRO CAPAO REDONDO  AVENIDA CARLOS CALDEIRA FILHO, 4, 100, SAO PAULO","[-23.6607035802915, -46.7694425802915]",100,"METRO CAPAO REDONDO  AVENIDA CARLOS CALDEIRA FILHO, 4",368828,"368828METRO CAPAO REDONDO  AVENIDA CARLOS CALDEIRA FILHO, 4100SAO PAULO"
2761,VIADUTO DOS TRABALHADORES,1.0,BARUERI,,,"VIADUTO DOS TRABALHADORES, 1, BARUERI","[-23.5123878802915, -46.8733571302915]",1,VIADUTO DOS TRABALHADORES,368853,368853VIADUTO DOS TRABALHADORES1BARUERI
2762,RUA PAULINO VITAL DE MORAIS,3947.0,SAO PAULO,,,"RUA PAULINO VITAL DE MORAIS, 3947, SAO PAULO","[-23.6646419, -46.7671967]",3947,RUA PAULINO VITAL DE MORAIS,369217,369217RUA PAULINO VITAL DE MORAIS3947SAO PAULO
2763,AVENIDA PADRE JOSE MARIA,10.0,SAO PAULO,,,"AVENIDA PADRE JOSE MARIA, 10, SAO PAULO","[-23.6551028802915, -46.70854338029149]",10,AVENIDA PADRE JOSE MARIA,369370,369370AVENIDA PADRE JOSE MARIA10SAO PAULO
2764,Rodovia dos Imigrantes,16.0,DIADEMA,,,"Rodovia dos Imigrantes, 16, DIADEMA","[-23.6525137802915, -46.6352914802915]",16,IMIGRANTES,369397,369397IMIGRANTES16DIADEMA
2765,AVENIDA RIO DAS PEDRAS,0.0,SAO PAULO,,,"AVENIDA RIO DAS PEDRAS, 0, SAO PAULO","[-23.5845949802915, -46.4932929802915]",nan,AVENIDA RIO DAS PEDRAS,369591,369591AVENIDA RIO DAS PEDRASnanSAO PAULO
2766,AVENIDA JACUPESSEGO,500.0,SAO PAULO,,,"AVENIDA JACUPESSEGO, 500, SAO PAULO","[-23.5474359802915, -46.4866889802915]",500,AVENIDA JACUPESSEGO,369776,369776AVENIDA JACUPESSEGO500SAO PAULO
2767,RUA TIRADENTES,1599.0,DIADEMA,,,"RUA TIRADENTES, 1599, DIADEMA","[-23.6887453, -46.6168462]",1599,RUA TIRADENTES,369952,369952RUA TIRADENTES1599DIADEMA
2768,PRACA GEOVANE BREDA,1876.0,SAO BERNARDO DO CAMPO,,,"PRACA GEOVANE BREDA, 1876, SAO BERNARDO DO CAMPO","[-23.7249664802915, -46.5762830802915]",1876,PRACA GEOVANE BREDA,370317,370317PRACA GEOVANE BREDA1876SAO BERNARDO DO CAMPO
2769,RUA DOS MUTIRANTES,0.0,SAO PAULO,,,"RUA DOS MUTIRANTES, 0, SAO PAULO","[-23.6715279802915, -46.7795391802915]",nan,RUA DOS MUTIRANTES,370354,370354RUA DOS MUTIRANTESnanSAO PAULO
2770,Rua Hungria,613.0,SAO PAULO,,,"Rua Hungria, 613, SAO PAULO","[-23.5842731802915, -46.6931191802915]",613,SP 015,370416,370416SP 015613SAO PAULO
2771,AVENIDA HEBE CAMARGO,160.0,SAO PAULO,,,"AVENIDA HEBE CAMARGO, 160, SAO PAULO","[-23.6165803802915, -46.7226563802915]",160,AVENIDA HEBE CAMARGO,370493,370493AVENIDA HEBE CAMARGO160SAO PAULO
2772,"AVENIDA DOS BANDEIRANTES  AV DOS BANDEIRANTES, SAO P",294.0,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES  AV DOS BANDEIRANTES, SAO P, 294, SAO PAULO","[-23.5987658802915, -46.69176908029151]",294,"AVENIDA DOS BANDEIRANTES  AV DOS BANDEIRANTES, SAO P",370532,"370532AVENIDA DOS BANDEIRANTES  AV DOS BANDEIRANTES, SAO P294SAO PAULO"
